cluster,id_texto,sil_texto
0,556,0.19299826455782923
0,846,0.19161492823814316
0,886,0.1819068632344555
0,833,0.1805701670052863
0,579,0.18036040891334934
0,840,0.17299016519500154
0,818,0.16854382771294268
0,724,0.16486369582629537
0,544,0.16353463569743315
0,648,0.1580349414714206
0,601,0.15537977847723797
0,832,0.15389997733519584
0,812,0.14832664140096127
0,869,0.1459715278499315
0,550,0.13157085184421546
0,843,0.12404490636413115
0,895,0.11917482738827717
0,577,0.11185803058274449
0,700,0.11046119487145138
0,533,0.10906374522649603
0,705,0.10779463977507708
0,558,0.10676993589316226
0,815,0.10343176690889834
0,660,0.09802765026444997
0,526,0.09684093553231801
0,637,0.09564131055662939
0,728,0.08935494257872927
0,561,0.08270237269643155
0,885,0.07674574917665689
0,583,0.07561389867950151
0,686,0.07535384942555294
0,753,0.0710001705980384
0,816,0.07040017882237376
0,641,0.06614119284996019
0,772,0.06218531735124334
0,1339,0.06086174343301842
0,602,0.0549863770748464
0,770,0.052475560585901686
0,759,0.05223878537473121
0,525,0.051090578015571785
0,715,0.04738286306420404
0,827,0.04545725678392483
0,884,0.04079269210833478
0,652,0.04074820025036089
0,631,0.03980504143675221
0,717,0.03975182006141844
0,696,0.03921356708420716
0,712,0.037669815783332956
0,654,0.03743774546467607
0,771,0.03710411890601685
0,1402,0.03651904058161919
0,716,0.03609591854958049
0,632,0.03504121335887956
0,675,0.033984907828408954
0,666,0.032477333711774685
0,738,0.031640396981135674
0,674,0.03121589154387538
0,776,0.029466912406508526
0,820,0.027067254617892823
0,559,0.026957595401848125
0,20,0.02639165438353883
0,865,0.023696500458354204
0,684,0.01817170983228191
0,854,0.018012703973139622
0,206,0.014490979348180277
0,687,0.010684895781844431
0,678,0.009744177509238144
0,718,0.007534698785680703
0,720,5.596628299533777E-4
1,2098,0.14996280417272856
1,1960,0.1422306191972472
1,2000,0.1405264218780895
1,2118,0.1316045070074284
1,2184,0.13106329239375822
1,2209,0.13089133643987064
1,1939,0.12797850928002527
1,1835,0.12730725676934881
1,2154,0.12730725676934881
1,2211,0.1256017802629153
1,2124,0.1137873525298556
1,2163,0.11156563381009064
1,2120,0.11143541738845857
1,2199,0.1104897774677098
1,1932,0.10641363167414848
1,2084,0.10404731366374792
1,1979,0.10391585794506243
1,1863,0.10246154687356192
1,1865,0.10200006525096852
1,1829,0.10037266816029912
1,2197,0.0985088598372676
1,2131,0.09612259656530175
1,2039,0.09374218031031745
1,2221,0.09222051148489657
1,2196,0.09055608373636738
1,1998,0.09044188971255522
1,1842,0.09028244056817009
1,1883,0.08854733564789692
1,1896,0.08498092805018549
1,2086,0.0846499344763223
1,2101,0.08184700230357063
1,1859,0.08123080142941246
1,1988,0.08114750553766871
1,2179,0.07747248691457918
1,2044,0.07491776457910038
1,2125,0.07443489832921366
1,2100,0.07383837150123108
1,2036,0.07350331623920686
1,1971,0.07102108510271198
1,2062,0.07014901792242545
1,2075,0.0681080723855725
1,2087,0.0674119194132807
1,1990,0.06537289955608631
1,1004,0.06373694584496896
1,2195,0.06236224380386503
1,1922,0.06161578260921412
1,1833,0.06036001278212277
1,2015,0.059184749021600765
1,2012,0.05615855223708671
1,2055,0.05594456044129603
1,1868,0.05512329449238504
1,2071,0.05478155888004387
1,2065,0.053603999233544405
1,2216,0.0532653821191015
1,1927,0.05235363897684678
1,1834,0.04853145447873667
1,1987,0.04548501448981407
1,1943,0.044136392701622625
1,1981,0.042401531694228715
1,1861,0.04213663685483394
1,2078,0.041055728578523784
1,1898,0.040443614152912394
1,273,0.03659646986510058
1,2134,0.03317097660520818
1,1878,0.03293565914086052
1,2026,0.030569464274777566
1,250,0.029784581843715456
1,2171,0.027955066767680496
1,2072,0.020892683978543377
1,2059,-8.258398902808501E-4
