cluster,id_texto,sil_texto
0,2181,0.10702625015145002
0,2158,0.10431490952336903
0,2166,0.09919470174782137
0,2088,0.09780187241523591
0,1865,0.09750987390597528
0,1921,0.09741510690681919
0,2173,0.09658377094613733
0,2180,0.09479407261744303
0,2113,0.08369836177622285
0,2172,0.0835818223119867
0,1840,0.08233768425011899
0,2086,0.08129464710821253
0,2036,0.08032154854718661
0,2192,0.07817120576622508
0,2116,0.07811899579920842
0,1826,0.07400709215218595
0,1859,0.07400709215218595
0,1919,0.07335551521679595
0,2200,0.07335551521679595
0,1832,0.06899693817444155
0,2012,0.06863904245563206
0,2045,0.06693930812460362
0,1912,0.06597418040017117
0,1991,0.06592754517562284
0,2154,0.06560543848019228
0,1890,0.06557061862399269
0,1938,0.06525310996982092
0,1984,0.06350797741710941
0,2028,0.06295976440682592
0,1952,0.06165775253111161
0,2216,0.06133547939201346
0,2149,0.05941449607730334
0,2196,0.058889610663945303
0,1972,0.05748529160633726
0,2128,0.05660853198694416
0,1866,0.05656796446006854
0,2167,0.05607185747670861
0,2119,0.054707221400618955
0,2094,0.05416847096454843
0,1850,0.053435738758778537
0,2138,0.053435738758778537
0,1842,0.05310859405606856
0,2189,0.05289239753154951
0,1982,0.05170577097150344
0,2157,0.05124174426782602
0,2053,0.05119710474098929
0,2175,0.045169128132782795
0,2143,0.043429431735364135
0,2024,0.039948221986787984
0,1951,0.039172987792734607
0,1828,0.03892919404282236
0,1988,0.03879049043945569
0,2063,0.03744261953371963
0,2087,0.03727486292811253
0,1929,0.03663875046452136
0,1969,0.035654552173372565
0,1943,0.03561988211952036
0,2058,0.0351809831182426
0,1996,0.03435781057871763
0,204,0.032897305645366214
0,1968,0.03116093807458943
0,1893,0.031093013907137902
0,1878,0.030764257022124514
0,1913,0.030550585921662692
0,2015,0.028241170468160087
0,1955,0.024404092615411807
0,1839,0.023832003171564524
0,1004,0.02073532320164036
0,1925,0.01999623260800546
0,657,0.011566308687759843
0,1950,0.01100669649953207
0,2047,0.008100058500311978
1,1639,0.10848673640039619
1,1423,0.09668806150087476
1,1445,0.09272467124478204
1,1602,0.09213793181860376
1,1676,0.08900874911589123
1,1494,0.08885075067490043
1,1535,0.08723342880199679
1,1680,0.08458820330685447
1,1792,0.08282736788972139
1,1654,0.08254298101075125
1,1632,0.08119557822711496
1,1707,0.08068192609498417
1,1539,0.08013185306928344
1,1464,0.07804110260983785
1,1780,0.07798530276353349
1,1444,0.07498256090780163
1,1611,0.0739978745012761
1,1628,0.07361832972159355
1,1579,0.07317792017663954
1,1735,0.07109852025516569
1,1816,0.06619453556743392
1,1510,0.06514110264626383
1,1737,0.06443378207963697
1,1727,0.0641884187090853
1,1414,0.06358117166111668
