cluster,id_texto,sil_texto
0,100,0.07977199851317258
0,155,0.06992564101914525
0,72,0.06957165573715955
0,229,0.06676972230481268
0,288,0.06566378080153557
0,142,0.06512424029691276
0,117,0.06246296640646755
0,439,0.06091024457970191
0,466,0.05980856532959296
0,247,0.059642720555590424
0,62,0.058260504812065614
0,102,0.05823410142602077
0,141,0.05746132077960156
0,275,0.056791939182467645
0,372,0.056260661189073295
0,166,0.055423074176322154
0,185,0.05518738235324688
0,205,0.055008565907527646
0,414,0.05463264936001722
0,149,0.054034012494345696
0,127,0.05402876021148511
0,167,0.053868805443768035
0,252,0.05365053369955754
0,268,0.053304613118396606
0,179,0.05170089424864949
0,382,0.05151455678239969
0,380,0.05103474119144064
0,124,0.05066834487687724
0,265,0.050601102819549826
0,56,0.04995872170185135
0,339,0.049625942963447675
0,23,0.04959915868815771
0,369,0.04932620112143257
0,84,0.04931833742116874
0,0,0.04845308443774569
0,434,0.04761450871044418
0,85,0.04759816014820216
0,272,0.04743289780005213
0,264,0.047140622479541296
0,154,0.046554675072240294
0,343,0.04649910312453329
0,41,0.04640404943996078
0,424,0.04603099850878936
0,298,0.045594734723237766
0,331,0.04489750253005923
0,121,0.04457346286197869
0,508,0.04397171422707494
0,351,0.042799753294936266
0,108,0.04139493834988392
0,374,0.04042574791949221
0,262,0.04011028121535687
0,403,0.039839999403644064
0,322,0.03925333883144813
0,277,0.039180604223962946
0,489,0.03865129732937883
0,418,0.03860236377928999
0,207,0.037940350100655766
0,391,0.03780907143205213
0,485,0.036346184532540876
0,421,0.034350298910241966
0,143,0.03420400725358945
0,236,0.032688291764931966
0,441,0.032666791643150915
0,430,0.03170596442993551
0,58,0.029838725133223904
0,308,0.0291799472861504
0,86,0.02884071916555726
0,54,0.027868945947597482
0,299,0.02779675914069878
0,293,0.0268297108639008
0,9,0.025157890270916167
0,481,0.024603393496366956
0,2065,0.02427591975019278
0,201,0.022952903869181807
0,228,0.02211396511579438
0,145,0.022024499948758356
0,7,0.0216399903700175
0,447,0.02135694843967037
0,451,0.019238561525216878
0,123,0.01890174215997675
0,286,0.01852972924655188
0,378,0.018497520186288387
0,292,0.01744304919983727
0,40,0.015326316721225433
0,376,0.015047889794954661
0,496,0.014462921768686169
0,237,0.01171703078251485
0,48,0.011533591633308915
0,448,0.011230743299053193
0,203,0.01062002294643013
0,209,0.01053026349930754
0,310,0.01049341730757701
0,807,0.010285789802845165
0,8,0.008967186167399123
0,2213,0.003505270438488819
0,283,0.0034331711818193283
0,290,0.0031928380186079615
0,1361,0.0020304204604621214
0,830,0.001983047916157361
0,444,0.0014802891735362458
0,1357,0.0013664110186201058
0,798,0.0011969245216571166
0,2207,6.135974068119752E-4
0,234,5.765255594341485E-4
0,1272,4.997622208792701E-4
0,1888,-0.0014379765554811124
0,918,-0.004551657105865611
0,619,-0.00483449899445453
0,828,-0.007236823051369662
0,1268,-0.007799572825302335
1,859,0.16608033352369642
1,543,0.15422448823466706
1,879,0.15094003778488702
1,889,0.13503881872045426
1,556,0.12324255911453218
1,846,0.11918574828634444
1,584,0.1186203391550831
1,841,0.11777656267541657
1,605,0.1134774150892589
1,843,0.1134774150892589
1,737,0.10441146059820042
1,710,0.10234285601086895
1,574,0.10219043285256109
1,784,0.10199182032807778
1,838,0.1010605928008945
1,662,0.10000049059629876
1,558,0.09842617465399836
1,724,0.09818078827572475
1,837,0.09619089228391321
1,870,0.09530469085567832
1,834,0.0938448366497089
1,580,0.09094291043523431
1,869,0.08934267116337173
1,804,0.08852946956854531
1,825,0.08775677626720053
1,514,0.08709292855985028
1,614,0.08672972195674529
1,537,0.08319349460969214
1,569,0.08297478359639315
1,894,0.08243012592427154
1,760,0.0811020281808499
1,895,0.08109668364049397
1,553,0.0785380750641183
1,781,0.07378026403768717
1,816,0.07271430085335223
1,786,0.072645016785279
1,634,0.07174582679133205
1,750,0.07135610361242567
1,842,0.06936980757784945
