cluster,id_texto,sil_texto
0,425,0.08564928348742058
0,5088,0.08564928348742058
0,424,0.08424887064610781
0,427,0.08424067919491943
0,5087,0.08424067919491943
0,421,0.08195535237296143
0,426,0.08115204471471586
0,430,0.08079861625728772
0,5075,0.08002483975408552
0,433,0.07829408277909955
0,423,0.07555026818229191
0,4582,0.07282909426681351
0,492,0.06948445802993691
0,4032,0.06935937258420137
0,2412,0.0692475361884773
0,5758,0.06914673959050399
0,7466,0.0680580407321724
0,454,0.06653514791373456
0,5488,0.06646604965128322
0,2963,0.06624457801911074
0,4844,0.06592451966319472
0,6437,0.0657546620073304
0,5733,0.06430855231415009
0,5262,0.0625427509588994
0,5085,0.061927096058448886
0,2948,0.06163794937038402
0,416,0.06156631553318962
0,414,0.0614464815221987
0,8268,0.06141490392490411
0,1435,0.06140599269860206
0,7316,0.06137061579215609
0,6035,0.06075234731421166
0,5051,0.06042456096257186
0,3674,0.059894016598694796
0,449,0.05986175749012328
0,431,0.059362166194033755
0,2927,0.059098095791528235
0,4395,0.05890760529602839
0,3723,0.058633557941642385
0,3850,0.05863324440801469
0,7745,0.0585194169085961
0,6543,0.05761726869479646
0,2391,0.057376885910181946
0,3853,0.05733829026919456
0,1391,0.05693978802801475
0,7907,0.05682599835010987
0,7,0.05681909174841761
0,5305,0.056681875726745296
0,2581,0.056559939566091164
0,2550,0.0563603343440995
0,2527,0.05615401281091805
0,3707,0.05606521116233836
0,4244,0.055838218914921495
0,4360,0.055650315679266
0,853,0.05450275957446136
0,8113,0.05449597273258222
0,8051,0.054002114692573405
0,3881,0.05319406131258775
0,3724,0.052905399020082684
0,4535,0.05285738835236349
0,7104,0.05274129531547816
0,2936,0.05256094428889472
0,417,0.05235863632047824
0,3861,0.05225936639361582
0,419,0.05180070832908661
0,1935,0.051729820196295996
0,4980,0.05163049016036482
0,5413,0.0511843150019348
0,3863,0.05115428623939429
0,347,0.05115285120334464
0,5682,0.05041056025087402
0,7969,0.05032293872308546
0,3412,0.05021568660780131
0,7210,0.05018029619667537
0,7201,0.04993221982821359
0,3186,0.04988573420790193
0,7710,0.0498832752094815
0,3653,0.04987066478998184
0,6596,0.0497451684695718
0,568,0.04961855356991207
0,7452,0.04933012794734652
0,5077,0.0493068075785919
0,3576,0.049295669212437554
0,3486,0.04926616649937508
0,1070,0.04926490010687912
0,3961,0.049066890995936335
0,3018,0.04904978148576973
0,8013,0.04846313395381138
0,3494,0.04825200015558706
0,4323,0.04811191848193297
0,3105,0.04794124159840309
0,168,0.04793425756735394
0,4372,0.04790722951063274
0,418,0.04783652553528321
0,4159,0.04783205899474265
0,2816,0.0478266022178169
0,4309,0.04746332451005639
0,4671,0.04744271965834743
0,518,0.04730915343315971
0,432,0.04727702629483358
0,3938,0.04711943128269955
0,5029,0.047116998446853145
0,4612,0.046905993377606696
0,7512,0.04680715650916606
0,8133,0.04663420147494194
0,422,0.046553397104290135
0,6611,0.04646466702900385
0,415,0.046337672740755155
0,5734,0.04614072770986299
0,3474,0.04598965146933007
0,385,0.04586328271012899
0,463,0.04584245413589253
0,7744,0.04577066228183909
0,5668,0.04558231275928384
0,4017,0.045040474723580436
0,3575,0.044998218811696404
0,5665,0.04484988196864952
0,2570,0.04483063389677472
0,4650,0.04481002905894205
0,5934,0.044784361594750036
0,6368,0.0447169473112889
0,413,0.04468475217871869
0,6273,0.04459493516756425
0,482,0.0444379433967702
0,462,0.04443052318118493
0,357,0.04416570577317321
0,858,0.0441332313976581
0,8306,0.044100136611518674
0,5775,0.04405882588216151
0,5076,0.04391897436210862
0,618,0.0438107815399589
0,5947,0.04380957809411515
0,754,0.04374191322972519
0,1468,0.04365529335169086
